101946	1
106706	1
100136	0
101149	1
107282	0
102444	1
121638	0
103703	1
121088	1
117663	0
117890	1
116279	0
111171	0
102264	1
104125	0
112082	0
113952	1
103820	1
105051	0
108638	1
111386	1
119277	0
120529	1
101998	0
119983	1
121203	1
117632	1
102127	1
116899	1
109365	1
108632	0
106576	0
109012	1
109669	0
115508	1
119632	1
104528	0
106782	1
112256	1
105055	0
116679	1
111545	0
113279	1
101354	1
116732	1
120991	0
121524	0
111188	1
116790	1
105268	1
108016	1
115148	0
101566	0
108189	1
106136	0
112033	0
110834	0
105606	1
105656	0
104096	0
111398	1
107707	1
119629	1
109104	0
103466	1
109625	0
105852	1
116421	0
109794	1
104903	0
110778	0
110665	1
107295	0
109892	1
106659	1
107854	0
114069	1
113255	1
118300	0
113505	0
108003	1
109351	0
108739	0
102662	0
100253	0
114881	1
100317	0
116151	1
115398	0
103726	1
102226	1
108334	0
112455	1
117670	0
112432	0
112653	1
120995	0
120176	1
104512	0
103391	1
109166	0
102163	1
105355	1
110913	0
115155	0
108961	0
105023	1
115635	0
114861	1
118112	0
121138	1
101497	1
100697	1
113021	1
111474	1
109213	1
118241	1
114822	1
118129	1
104037	1
121578	1
101838	1
118840	1
102314	0
108511	0
100688	0
115702	1
107379	1
101401	1
120870	1
106380	1
100555	1
120285	0
113030	0
102372	1
115076	1
112330	1
108101	1
110215	0
120588	1
119890	1
111410	0
100372	1
110761	0
118565	1
104333	1
117335	1
104441	0
109340	0
120377	0
113061	1
106567	0
105383	0
103654	1
117486	0
105053	1
111724	1
102650	0
119258	1
103041	0
111996	1
120153	1
114043	1
102470	1
119073	1
118976	0
117192	1
104758	1
119385	1
102208	1
114045	1
111634	0
100349	0
113129	0
114684	0
107157	1
108247	0
103502	0
109157	1
111839	1
115592	0
106529	1
110726	1
107686	1
108133	0
110100	0
112785	1
102848	0
100739	1
114764	1
106443	1
107504	0
106420	0
100184	1
120365	0
104262	1
109483	0
110354	1
102906	1
110314	1
104782	0
108623	1
109644	1
110914	0
112976	1
115349	1
110388	0
103034	0
111469	1
116831	0
102342	0
102808	1
100042	0
114647	1
101218	1
118535	0
118093	0
117876	1
105243	1
117800	0
110973	1
115727	0
109646	0
107021	0
100246	0
119237	0
107560	1
111675	0
116307	1
108851	1
111628	1
110895	1
119026	1
118908	1
104715	0
107052	0
113770	1
101116	0
119294	0
120406	0
105504	0
103869	1
107850	0
116170	1
107385	1
115263	1
114805	0
118956	1
109563	0
116026	1
101996	0
103501	1
107771	1
102153	1
106522	0
114669	0
111599	1
119210	0
109798	1
113140	0
107556	1
101072	1
101582	1
100382	1
114486	0
104453	1
104754	0
119950	0
113744	1
116052	0
105520	0
108611	0
100085	0
108881	0
104812	1
109115	0
119639	0
102509	1
112763	1
110012	1
111424	0
117235	1
103816	0
111050	1
120552	1
102038	1
104222	1
116814	0
104578	0
113616	0
115622	0
104571	1
107889	0
111010	1
109530	0
100683	1
118898	1
112199	0
112399	0
110291	0
112446	0
107837	1
100870	1
105013	1
120649	0
107836	0
104703	1
110938	0
110231	1
104445	1
114098	0
120453	1
106795	1
119968	0
117694	0
108478	0
120982	0
116752	0
120478	1
113660	0
115725	1
117531	0
120544	1
120745	0
120497	0
113695	1
116916	0
101115	0
105499	0
111736	1
121095	0
102209	0
114579	1
118342	1
117413	0
114092	0
107846	0
117817	1
119401	1
106452	0
117986	1
104304	0
118579	0
101735	0
101634	1
111132	0
115299	1
105503	0
104375	1
102591	0
113360	1
108500	0
106028	1
109061	0
108461	1
111807	1
105510	0
100222	0
101290	1
106770	0
121314	1
114838	1
118304	0
117553	0
100885	0
121685	0
114932	1
114024	0
110249	1
102003	0
115804	0
114672	0
107320	1
107782	1
103628	0
118001	1
111922	1
101502	0
106140	1
119846	1
107273	1
116043	1
119150	0
113414	1
110014	0
114426	1
120245	0
111918	0
115298	1
106185	0
117837	1
103616	0
107360	0
112964	0
114348	0
104507	1
103486	0
115697	0
105486	0
113852	0
119710	1
116086	0
115460	0
104634	0
108361	1
114470	0
121535	0
109574	0
114191	1
119880	0
106946	1
113846	1
113607	1
111122	1
100614	1
101639	1
101461	1
120130	1
114023	1
106839	1
115648	0
116395	0
111257	1
113423	0
105665	1
113643	1
114638	1
116078	1
110023	0
110475	1
108142	0
119254	1
112592	0
103829	1
105982	1
103127	1
101846	1
121421	1
121718	1
115665	0
115051	1
109552	1
108561	0
107609	1
101117	0
104881	0
110033	0
115977	1
109188	0
114275	1
106766	0
109038	0
106551	0
115813	0
119487	0
113976	0
102377	1
118083	1
102517	0
117128	1
110109	0
112700	1
102621	1
113049	1
108418	1
111831	0
104418	1
109014	0
108278	0
101718	0
113754	0
105637	0
119928	0
104427	1
110313	0
111144	1
115030	1
100371	0
117998	1
116570	1
111879	0
106363	0
117537	1
109735	1
101720	1
108938	0
105950	0
101075	1
120681	1
120998	0
118529	0
107812	0
105677	0
108224	1
116833	1
118463	1
116817	0
107281	1
107165	1
112324	0
101148	0
100274	1
121330	0
118033	0
114169	1
104003	1
116805	0
116533	0
118176	0
115304	1
100009	1
103283	0
104553	0
100605	0
109463	1
103255	0
108803	0
119419	0
118180	1
109274	0
103595	1
118502	0
102647	0
112140	1
107647	0
103373	1
121128	0
119702	1
118036	0
112010	1
110798	1
114309	0
101758	1
119967	0
104266	0
116275	0
117917	1
102130	1
106827	1
107443	1
110936	1
100011	1
106874	0
107568	1
106506	0
104654	1
100978	0
113229	1
119078	1
104177	1
116255	0
106441	1
115006	1
100316	0
102132	0
119634	1
120280	1
118503	0
108318	1
118733	0
101789	1
106385	1
108874	0
115443	0
118542	0
106559	0
103129	0
105326	0
116774	1
103837	1
117472	1
115541	1
113793	0
113647	1
113334	0
121680	1
115115	0
121325	0
102002	1
120336	0
117780	1
114317	0
112100	1
112450	0
117682	0
118854	1
116268	1
106914	0
116015	1
111243	1
106450	1
109966	1
105437	0
114844	0
102602	1
118306	0
118398	1
100493	1
109079	0
104030	0
116412	1
118122	1
107743	0
100347	1
112339	0
101065	0
104198	0
103525	1
117922	1
120906	0
121409	1
106980	0
118586	0
105516	0
103617	0
117616	0
106100	0
108592	1
115324	0
110926	1
111396	0
104950	0
103249	0
119333	0
103320	0
104267	1
106817	0
116099	0
115961	1
116468	0
111287	1
118474	0
120426	0
118072	1
119490	1
107859	1
112606	0
107583	0
107141	1
108087	0
111783	0
100230	0
104730	0
104011	0
103072	1
117132	0
103607	1
105915	0
112951	1
112406	1
118971	1
120109	0
110513	1
120091	1
103745	0
116728	0
100877	0
108853	0
120664	0
109196	0
117347	1
109406	1
107041	1
107104	1
114887	0
117798	1
121410	0
119308	1
107144	0
100541	1
103393	1
111409	1
117808	1
119536	1
108507	0
101504	1
121104	0
109728	0
108774	1
110219	0
115240	1
110431	0
113906	0
100047	0
101508	0
104073	0
116522	1
106043	1
109204	0
106619	1
113003	0
115072	1
104195	1
103144	1
121418	1
108749	1
100736	1
105474	0
114530	1
107738	1
104522	0
100602	1
121226	0
115891	1
107218	0
107128	0
103656	0
118096	1
107163	1
103795	0
117171	1
119351	0
116058	1
116179	1
120026	0
112875	0
120191	0
108677	0
102340	1
107935	1
110393	0
120688	0
102987	1
113335	1
120020	0
109315	1
117420	0
118356	0
121609	0
120154	0
112243	0
115165	1
103524	0
116513	0
117242	1
113955	1
118274	1
108788	0
118401	1
117782	1
106159	1
100442	1
102878	0
115911	0
109841	0
100984	1
120984	1
106148	1
111421	1
118530	1
102728	0
113122	1
109600	1
116464	0
100620	1
110037	1
106608	0
107458	1
116584	1
107752	0
114296	0
100300	0
110262	1
113024	0
119335	0
120481	0
109631	1
102096	1
101900	1
119840	1
120709	1
101829	1
106582	0
102338	1
104183	1
121370	1
110864	1
115824	1
104574	1
100517	1
101121	1
117170	1
115895	1
111170	1
106119	0
114392	1
105933	1
107549	1
119011	1
119243	0
102899	1
110417	0
114786	1
102413	0
102854	0
100854	0
114037	1
100449	1
119744	0
112575	1
111326	1
120400	0
111758	1
115296	1
103697	1
100361	0
106166	1
114547	0
110214	0
110112	0
109378	0
103117	1
102656	1
110580	0
111745	0
120477	0
102488	1
100865	0
101695	0
111795	1
107495	0
121704	0
112977	1
104252	1
106805	1
104819	0
114240	1
106139	1
116308	0
116586	1
113512	1
120261	1
103999	1
105452	0
115128	0
107329	0
101408	0
107965	1
102937	0
109502	0
118175	1
117869	0
110586	1
106170	0
110446	1
103378	0
117858	1
119185	1
118315	0
105233	0
106038	0
100958	0
109519	0
102850	1
103783	1
104569	1
105843	0
109495	1
108838	1
111502	1
104463	0
114709	1
100813	0
109818	1
110242	1
112950	0
101211	1
114958	1
116257	0
111658	0
102203	1
109238	1
104925	1
118421	0
109773	1
108433	0
115000	0
104117	1
103800	1
117898	0
112017	1
108402	0
120572	0
120136	1
111066	1
105047	1
106741	1
113000	0
103433	0
118163	0
118372	1
115959	0
102566	1
107100	0
114009	1
105902	1
107953	0
109713	0
100145	1
107416	0
103998	1
110073	1
118691	0
118183	1
101576	0
105583	0
121629	0
113694	0
121492	1
114736	1
101933	1
110390	0
116877	0
120147	1
115439	0
102555	1
120557	0
100825	1
104340	0
119849	1
115775	0
116243	0
104268	1
115183	1
116381	1
107981	1
111790	0
111575	0
105813	0
100167	0
103065	1
104108	1
121328	1
107098	1
105514	0
121167	0
107819	0
112016	0
111422	1
120451	1
108542	1
105524	0
107893	0
118222	1
114602	0
108419	0
118453	1
119040	1
107779	1
118693	1
108770	0
113896	0
108485	1
117840	1
114594	1
112458	1
119745	1
107326	1
112844	0
118084	1
113769	0
111384	0
119234	1
112944	0
100733	0
119244	1
121480	1
108388	0
101682	0
113631	0
116189	0
109764	1
105004	1
110897	0
102011	1
114646	1
111006	0
108858	0
108092	0
107753	1
104926	1
104798	0
112401	1
119906	1
102511	1
108148	1
103185	0
114059	0
102655	0
104064	0
112898	0
120465	1
103214	1
103001	0
103499	0
113071	0
100086	1
120348	1
105563	1
109664	1
104174	0
112340	1
119780	1
109173	0
109692	0
103482	1
120249	1
113788	0
120978	1
100716	1
102721	0
111076	1
103017	1
116295	1
119905	0
100430	0
105947	1
111908	1
108584	0
121162	0
103912	0
120756	0
117896	1
101316	1
113553	0
104008	1
110000	0
119013	1
109945	0
114926	1
117182	1
106641	0
103295	1
109720	1
118193	1
100291	0
116186	0
119858	1
109751	0
114733	1
100486	1
110863	1
104186	0
117437	0
113263	0
116369	0
120048	0
119599	0
105011	0
106717	0
101082	0
110342	0
117340	1
106074	0
119393	0
115086	1
120436	1
108436	0
101849	0
111756	0
108431	1
110763	1
113062	1
111095	1
114305	1
116847	1
116547	0
108328	1
115505	1
116345	1
106391	1
119071	1
113462	1
114041	0
103398	1
109412	0
105815	0
108342	0
120484	1
102498	0
112209	1
103410	0
111906	0
107259	1
103160	1
110498	1
108964	1
102356	1
100675	1
112645	1
104221	1
101287	0
119549	1
104400	0
118395	1
103772	0
113714	1
102091	1
111890	0
118654	0
113264	1
108041	0
102597	0
109193	0
111868	0
107637	1
111156	1
109485	0
109807	1
106005	1
100434	0
119326	1
118246	0
117845	0
100816	0
116587	1
106508	0
101526	0
101724	1
106811	0
108305	0
110361	1
106267	0
107043	0
109427	0
116358	0
121202	1
105079	0
102135	1
112165	0
102875	0
105294	1
113486	0
118250	1
120159	0
114086	1
121561	0
113921	0
121455	0
106497	0
111143	0
107012	0
120163	0
101812	1
112250	1
113491	1
113900	1
106435	1
115377	0
106773	0
106689	1
112658	1
101531	1
109753	0
107950	0
102298	0
104443	0
100840	1
101133	1
112807	1
118468	0
109696	1
118686	1
113311	1
106054	0
116849	1
107756	1
111308	0
110770	1
111707	1
105434	0
115210	0
102909	1
121307	1
116105	1
101681	1
104370	0
101194	0
107539	1
110939	0
113749	0
101351	1
112583	0
105285	0
101747	0
114481	1
104505	1
113567	1
112761	1
119303	0
111147	0
114724	1
109152	1
110985	1
119582	0
106301	1
100786	1
104472	1
114384	1
114001	0
114678	1
121052	0
100383	1
111888	0
100335	0
115245	1
111197	0
103190	0
105045	1
100518	1
116315	0
119523	0
102877	1
120510	1
116423	1
104652	1
116248	0
117715	1
110898	0
105672	1
100748	0
109757	0
108037	1
109075	1
108235	0
104647	1
108723	0
118317	1
118904	0
108200	0
115206	1
108229	0
116049	1
102056	1
115163	0
116564	1
105518	1
120037	0
119383	0
106112	0
113432	1
109425	1
116843	1
112074	0
109564	1
114722	0
103494	0
119274	1
115314	1
111140	0
120720	1
115768	1
104791	1
103236	0
110907	0
102256	1
108765	1
105758	1
121612	1
112861	1
111445	1
117274	0
116787	1
105073	0
119288	1
101304	1
111460	1
119850	0
115110	1
117838	0
104334	0
114924	0
118000	1
115491	1
105492	1
107818	1
119926	1
105242	1
107225	1
109310	0
105213	0
108300	0
105764	0
117060	1
103244	0
117251	0
112367	1
104210	0
120773	0
105814	1
102043	0
120248	1
114287	1
119306	0
111613	0
109777	0
114303	1
106371	1
118888	1
105420	0
105877	1
120001	1
105282	0
113617	1
109147	1
108193	0
110850	1
111932	0
105882	1
105863	1
104941	0
117252	1
113425	1
105729	1
113959	1
100857	1
115476	0
118909	1
111722	0
117764	1
115064	0
107146	1
120896	0
101336	1
120442	1
115101	0
110663	0
114526	0
110574	0
121345	0
104062	0
116429	0
109010	1
112388	0
106912	1
117215	1
104491	1
103145	1
102550	1
111689	0
100294	1
107332	1
107716	0
109715	1
113741	0
116619	0
112510	0
111458	0
103361	0
121460	0
100252	0
103143	1
108415	1
111951	0
106548	0
113916	0
112042	1
109626	0
102420	0
101484	0
105807	1
110946	1
102059	0
107170	0
110308	0
113541	0
117196	1
108350	1
111544	1
110552	1
111196	1
110447	0
102421	0
108823	1
106021	0
116993	1
106239	1
113664	1
102048	0
111249	0
107605	0
120908	1
111703	0
119892	1
118221	1
119839	1
109871	0
115914	1
115306	0
120079	1
103780	0
110402	0
118212	1
113640	1
112582	0
106894	1
108871	1
105928	0
107639	1
100549	1
121678	1
107179	1
103890	0
120715	0
111452	0
114983	1
115631	0
109952	1
108203	0
113327	1
102243	1
110233	1
114119	1
101929	1
101214	1
115312	1
100064	1
118814	1
105560	1
114537	1
121199	0
107249	1
110307	0
110887	0
121548	0
107509	1
116330	1
110357	0
109780	1
119120	1
104779	1
107039	1
120080	1
116029	0
118092	0
107153	1
110380	1
116122	1
119754	1
100251	0
100504	1
112525	0
110374	1
121012	0
116201	0
112223	1
115647	0
120372	0
116579	1
114459	1
111848	1
113142	1
109765	0
108515	0
105838	0
117809	0
118123	0
113847	1
107559	1
118113	1
102663	0
119517	0
110617	1
113751	1
101267	1
110736	0
109734	0
117735	1
117217	1
120876	1
118808	1
101013	1
112296	1
117995	1
103619	0
104559	0
112683	0
106141	0
107554	1
116735	1
117002	1
107296	0
116846	0
104106	0
112780	1
103937	0
103408	1
102385	1
101859	0
110999	1
105847	0
110970	0
108333	0
103061	1
104708	1
108887	1
107529	0
121633	1
108591	1
117816	1
119179	1
114261	1
106106	0
109121	0
106168	1
112452	0
104822	1
121103	1
106542	1
119499	1
104680	1
117007	0
101222	0
104272	1
106640	0
109382	0
105658	1
118847	1
106287	0
100982	0
112894	0
119791	0
121215	0
100311	1
109536	0
115704	1
121002	0
120992	1
107355	1
104411	0
119157	1
108007	0
112948	1
101108	0
104556	0
113514	1
107032	1
116149	1
107991	0
106427	0
112734	1
116366	1
105009	0
117286	0
120863	0
119594	0
108106	0
100393	1
102632	0
114280	0
102724	1
120542	0
120253	1
110496	0
111250	1
105648	0
118715	1
102193	1
117103	0
109752	1
104677	0
101388	0
112651	1
111999	1
121632	1
108624	1
103988	1
115253	1
121516	1
115302	0
108691	0
116310	1
110753	1
120418	0
108590	0
117762	0
112847	1
100907	0
113648	1
106089	0
111838	1
119623	1
102532	1
112350	0
110189	1
109614	0
120776	1
113291	1
107481	0
101798	0
112974	1
117017	0
106332	0
110874	1
115570	1
112508	0
113005	1
105292	1
121163	0
101982	0
113983	1
101130	0
107447	0
104967	1
111743	1
107198	1
115136	0
114761	1
118721	0
117645	1
117316	1
112203	1
109667	0
109112	1
105629	1
106126	1
102690	0
106483	1
108852	0
100988	1
120054	0
100913	0
113034	0
121049	0
121405	0
108879	1
111203	1
106056	0
116690	1
106345	0
100362	1
113033	1
110239	1
106351	1
121183	1
119559	0
112441	0
104645	0
117919	0
118922	0
113433	0
103465	1
108295	0
111515	0
109491	1
120595	1
117572	1
118432	0
103864	1
120759	0
103863	1
104611	1
102901	1
106423	1
110594	1
107343	1
105081	1
102967	0
113218	1
109500	0
106397	1
112415	1
105936	0
109741	0
118727	0
119834	1
120187	1
105415	0
106557	0
102896	1
116973	1
115001	1
113095	1
111450	1
103821	0
119321	0
109541	1
112173	1
108149	1
107733	1
112719	1
118251	1
103612	1
120736	0
120382	1
121582	0
119207	0
102216	0
115633	0
104809	0
116466	0
110520	0
111769	1
107650	1
109429	0
117133	1
114447	0
118252	1
110945	0
113447	0
116224	0
102080	1
104854	1
110040	0
121411	1
118047	0
114985	0
121551	1
105632	1
121004	1
112224	0
102995	1
107580	1
119149	1
120920	1
103827	0
117293	1
118144	1
105056	0
111642	0
115678	1
119198	0
120900	1
106013	1
117197	0
118433	0
118242	1
114439	1
105713	0
108182	0
115093	0
107067	1
110169	0
105825	0
117577	0
103865	1
112792	1
118582	1
112133	1
114778	1
102084	1
120979	1
116746	1
117745	1
121645	1
108780	1
109968	0
102178	0
108728	1
100356	1
118460	0
116287	1
116039	1
102438	1
114561	0
104765	0
103339	1
101963	0
117850	1
118997	1
108056	0
117847	0
119168	1
110637	0
110021	1
102867	1
105219	0
107164	0
105719	1
107881	0
112202	1
101763	1
120457	1
103367	0
109419	1
101061	1
121649	0
105469	0
109159	1
119698	0
107801	1
120517	1
120210	1
109860	1
120605	1
120551	0
104742	0
115019	0
108656	0
100014	1
115294	1
117432	0
100129	0
110167	0
116750	1
115582	0
110085	0
119668	1
113170	1
105612	1
119010	1
112245	1
119713	1
116667	1
103571	1
100946	1
109969	0
102839	0
111933	1
113967	1
102950	1
114901	1
102066	1
108841	1
106965	0
105143	1
111830	0
111562	1
114386	0
116576	1
118334	0
118593	0
102672	0
110131	1
105202	1
108651	0
116312	0
113944	1
117749	0
108704	1
104191	0
108720	1
118095	1
118514	0
101150	1
115248	0
118967	0
120263	1
105421	0
108181	1
115951	0
109306	0
116883	1
111696	0
116903	0
114502	0
117435	0
111267	0
103705	1
114534	1
114542	1
108936	1
104538	0
108676	1
102354	1
111965	0
109642	0
109833	0
104344	0
119282	1
120108	1
117498	0
119285	1
105442	0
105074	0
103694	0
108981	1
120509	1
117189	0
119531	1
110451	0
110097	1
104060	1
102312	0
102626	1
103993	1
113702	0
111551	1
103042	1
106851	0
120038	1
104127	1
114971	1
100611	1
121686	1
105458	1
104415	0
111602	0
102718	1
102742	0
110050	0
102215	1
113507	0
112831	1
117457	0
108072	0
114821	0
118825	0
105907	1
120990	0
107662	0
109387	0
110508	1
104525	1
107773	0
113937	0
100276	1
121500	1
116611	1
121637	0
110135	1
114752	1
115221	1
116037	1
103514	1
110310	0
118937	1
110785	1
116085	1
116534	1
117079	1
111160	0
115544	0
113113	1
103728	0
115269	0
108197	0
103648	0
118266	0
113731	0
115717	0
119978	1
107873	0
118494	1
100298	1
110823	1
109139	0
118041	0
105751	1
110427	1
100656	1
105338	1
117029	1
110896	0
102920	0
115680	1
120066	1
118108	0
108375	0
113424	1
100983	1
116263	1
113441	1
117223	1
104683	0
108570	0
102177	0
103259	0
117071	1
112684	0
120084	0
105600	0
113771	1
121440	0
101880	0
118240	0
107445	0
115472	1
108075	0
106609	0
113211	0
114873	0
121697	1
109027	0
115433	0
100939	0
102546	1
104997	0
109283	1
103054	1
107571	0
103388	0
105726	0
119206	0
113102	1
117634	1
121253	0
100027	1
120573	1
106820	1
108272	1
107858	0
114259	0
111913	1
103859	0
121236	0
112603	1
105275	1
116572	0
115712	1
120015	0
101307	1
109163	0
118668	0
109635	1
101970	0
115583	0
114286	0
117722	0
109240	0
115902	1
120491	1
109922	1
117317	1
105149	0
118547	0
109816	0
104901	1
111286	0
104923	1
113380	1
119196	0
115451	1
117773	0
114468	0
101586	0
110983	0
118687	1
114398	1
119412	0
112471	1
102183	0
106587	1
118726	1
107861	1
100627	0
118206	1
119411	1
106453	1
109991	1
115603	0
115054	1
116571	0
110400	1
119047	1
106246	0
115779	1
119501	0
108118	1
120362	1
116931	1
118776	0
120567	1
120987	0
117795	1
113999	1
114359	1
114389	0
111333	1
106422	0
111312	1
110104	0
113603	1
103405	1
120699	1
108422	1
110437	0
108540	1
104955	0
101155	0
104603	1
120724	0
113089	1
115465	1
102158	0
106205	0
118927	1
117930	1
119002	0
108977	1
112643	1
117822	0
119709	0
109158	0
108366	1
102284	1
104213	1
107759	0
114984	1
119083	1
106392	1
103735	1
101831	1
112727	0
118762	1
116788	1
107297	0
100380	1
112104	1
107997	1
110826	1
117883	1
103794	0
106690	0
103112	0
108783	1
102194	1
110782	0
121692	0
115316	0
105262	1
108206	1
104874	0
100208	1
102172	0
115462	1
107265	1
108317	0
106026	0
110922	1
100147	1
120223	1
102844	0
112263	0
110064	1
107357	1
106602	0
113949	0
106320	1
100018	0
116939	0
112354	0
121298	1
109578	1
105274	1
112969	0
100128	1
119111	1
111517	1
120611	0
115415	0
112679	0
104118	1
107766	1
105173	0
111581	1
109954	0
102563	1
102838	1
119652	1
104660	1
113797	0
115937	0
112574	0
106870	1
109411	0
111342	0
109161	1
106130	1
120041	1
120123	1
104871	0
110812	0
116115	1
103417	1
107607	0
100225	0
107348	0
117979	1
116612	1
103636	0
121565	1
104034	0
113032	0
112711	0
110359	1
105235	0
111119	1
104456	0
116992	0
119727	0
101632	0
120554	1
112778	1
109186	0
107911	0
121117	1
102914	1
114650	0
117546	0
108842	0
110095	1
118740	0
113470	1
104717	0
111810	1
110712	1
104990	0
121502	1
111973	1
116004	1
104086	0
112366	0
119101	0
118057	1
117675	1
100501	1
105332	0
117153	1
115802	0
103777	0
109930	0
108730	0
119398	1
107030	0
120310	1
109668	0
103951	0
110723	1
113786	0
118835	1
111935	1
100090	1
108287	1
119547	1
101868	0
100971	1
102456	1
109234	1
107056	1
114182	1
112021	1
109555	1
100197	1
118989	1
114376	0
117263	0
110729	0
113630	1
118861	1
113550	0
121671	0
110200	1
113297	1
119121	1
104982	1
103155	0
120889	1
111667	1
101781	0
111329	0
109643	1
106036	1
121181	1
121471	1
111077	1
106410	1
109995	1
118452	1
112775	1
113620	1
106220	0
114918	1
117969	0
106437	1
108804	1
106434	1
120690	1
116451	0
116378	1
107082	1
118991	0
106160	1
103058	0
115488	0
101683	1
111262	0
102760	1
114015	1
111397	1
110776	0
106865	0
116320	0
115595	0
106315	1
119332	0
101792	1
115883	1
103416	1
117781	1
105234	1
110993	1
110540	0
100398	1
100247	0
104969	1
101568	1
105659	0
105134	0
113848	0
112047	1
107061	1
102278	1
112465	1
121672	0
119737	1
116145	1
117574	1
104138	1
106447	0
100472	1
101818	0
102227	0
118912	0
110780	1
114665	0
100034	0
105888	1
111093	0
119907	1
113732	0
106674	1
118146	0
109680	1
114510	0
104948	1
102112	0
109345	1
104356	0
102790	1
102508	1
105834	0
105370	0
110569	0
110943	1
102922	1
103711	0
100613	0
119939	1
117824	0
118037	0
106701	1
101215	1
121464	0
108266	1
120673	0
109676	0
114731	1
102378	0
101583	0
118764	0
100099	0
101387	0
106438	0
108791	0
106995	0
107589	0
100394	0
100008	0
116836	1
100580	0
115140	0
116694	0
116338	0
100691	0
102072	1
104306	0
119346	1
115005	1
100236	0
119006	0
110620	1
116538	0
105771	1
103599	1
119008	1
102989	1
120740	0
119881	1
107353	0
112383	1
117386	0
101129	1
100152	0
119847	0
117450	0
107922	0
120415	1
117591	0
109004	1
112835	1
117684	1
107439	1
112838	0
109880	0
109768	1
120862	0
108566	0
103855	1
117390	1
107874	1
118525	0
111974	0
113155	0
113096	1
120124	1
103567	0
108463	1
115847	0
104204	1
111982	1
104698	0
117631	0
108903	1
115201	1
114807	1
104843	0
116815	0
112210	1
108115	1
103688	0
111781	1
107933	0
117799	1
118656	0
116175	0
116702	1
106869	1
103460	0
107323	1
119143	0
107373	0
114208	1
120385	0
117024	1
120320	0
106326	1
106671	0
113073	0
101339	1
101638	0
116168	1
100228	1
102388	1
110849	1
112991	1
117585	1
100320	1
101179	0
117370	0
104416	1
115830	1
111748	0
109627	1
104753	1
118620	0
108371	0
107072	0
118339	1
103431	0
119789	1
108672	0
110747	0
105193	1
120330	0
105624	1
117005	1
102893	1
110443	1
106728	1
104501	0
120441	1
107760	0
120988	0
108513	1
116720	1
112509	1
112242	1
115266	1
102369	1
106879	1
112892	1
120727	0
105932	1
107459	0
113971	0
106599	1
117492	1
110958	0
119181	0
108863	0
112800	0
107376	1
109727	0
120842	1
108404	1
117529	1
117984	1
100878	1
100070	1
110719	0
102836	1
102036	1
101083	1
117957	0
105194	0
104172	1
103156	1
116503	0
103488	0
112926	1
109199	1
110423	0
101467	1
113372	0
101161	0
112688	1
106928	0
119009	0
100365	1
101631	0
102455	0
120414	0
117739	1
110194	1
110790	1
113500	1
109632	0
114238	1
101797	0
112123	0
120141	1
104047	0
107932	0
108499	0
107964	1
107747	0
113271	0
104324	1
120939	0
103068	1
110224	1
109916	0
101707	0
105327	1
101619	1
107535	1
104352	1
113404	1
120225	0
102645	1
112089	0
118774	0
109839	0
113613	0
114375	1
111078	0
111200	0
102820	1
117314	1
100928	1
104063	1
